# Coinbase — every documented endpoint, enumerated 2026-08-31
#
# Method and path read from each page's own `pageMetadata.openapi` field.
# derivatives-api and Deribit publish specs instead; those are listed from the spec.
# page<TAB>METHOD path

prime-api/rest-api/staking/list-transaction-validators	post /v1/portfolios/{portfolio_id}/staking/transaction-validators/query
prime-api/rest-api/staking/preview-unstake	post /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/staking/unstake/preview
prime-api/rest-api/staking/request-stake-or-delegate	POST /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/staking/initiate
prime-api/rest-api/staking/request-to-claim-rewards-for-a-staked-wallet	post /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/staking/claim_rewards
prime-api/rest-api/staking/request-to-stake-currency-in-a-portfolio	post /v1/portfolios/{portfolio_id}/staking/initiate
prime-api/rest-api/staking/request-to-stake-currency-portfolio	POST /v1/portfolios/{portfolio_id}/staking/initiate
prime-api/rest-api/staking/request-to-stake-or-delegate-a-wallet	post /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/staking/initiate
prime-api/rest-api/staking/request-to-unstake-a-wallet	POST /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/staking/unstake
prime-api/rest-api/staking/request-to-unstake-currency-across-a-portfolio	post /v1/portfolios/{portfolio_id}/staking/unstake
prime-api/rest-api/staking/request-to-unstake-currency-portfolio	POST /v1/portfolios/{portfolio_id}/staking/unstake
prime-api/rest-api/transactions/create-conversion	POST /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/conversion
prime-api/rest-api/transactions/create-onchain-transaction	POST  /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/onchain_transaction
prime-api/rest-api/transactions/create-transfer	POST /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/transfers
prime-api/rest-api/transactions/create-withdrawal	POST /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/withdrawals
prime-api/rest-api/transactions/get-transaction-by-transaction-id	GET /v1/portfolios/{portfolio_id}/transactions/{transaction_id}
prime-api/rest-api/transactions/list-portfolio-transactions	GET /v1/portfolios/{portfolio_id}/transactions
prime-api/rest-api/transactions/list-transactions-associated-with-an-advanced-transfer	get /v1/portfolios/{portfolio_id}/advanced_transfers/{advanced_transfer_id}/transactions
prime-api/rest-api/transactions/list-wallet-transactions	GET /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/transactions
prime-api/rest-api/travel-rule/get-transaction-travel-rule-data	get /v1/portfolios/{portfolio_id}/transactions/{transaction_id}/travel_rule
prime-api/rest-api/travel-rule/submit-deposit-travel-rule-data	post /v1/portfolios/{portfolio_id}/transactions/{transaction_id}/travel_rule/deposit
prime-api/rest-api/users/list-portfolio-users	GET /v1/portfolios/{portfolio_id}/users
prime-api/rest-api/users/list-users	GET /v1/entities/{entity_id}/users
prime-api/rest-api/wallets/create-wallet	POST  /v1/portfolios/{portfolio_id}/wallets
prime-api/rest-api/wallets/create-wallet-deposit-address	POST /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/addresses
prime-api/rest-api/wallets/get-wallet-by-wallet-id	GET /v1/portfolios/{portfolio_id}/wallets/{wallet_id}
prime-api/rest-api/wallets/get-wallet-deposit-instructions	GET /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/deposit_instructions
prime-api/rest-api/wallets/list-portfolio-wallets	GET /v1/portfolios/{portfolio_id}/wallets
prime-api/rest-api/wallets/list-wallet-addresses	GET /v1/portfolios/{portfolio_id}/wallets/{wallet_id}/addresses
rest-api/addresses/get-address-balance-history-for-asset	GET /v1/networks/{network_id}/addresses/{address_id}/balance_history/{asset_id}
rest-api/addresses/get-address-transaction-history	GET /v1/networks/{network_id}/addresses/{address_id}/transactions
rest-api/addresses/list-address-balances	GET /v1/networks/{network_id}/addresses/{address_id}/balances
rest-api/onramp-offramp/create-buy-quote	POST /v1/buy/quote
rest-api/onramp-offramp/create-sell-quote	POST /v1/sell/quote
rest-api/onramp-offramp/create-session-token	POST /v1/token
rest-api/onramp-offramp/get-all-offramp-transactions	GET /v1/sell/transactions
rest-api/onramp-offramp/get-all-onramp-transactions	GET /v1/buy/transactions
rest-api/onramp-offramp/get-buy-config	GET /v1/buy/config
rest-api/onramp-offramp/get-buy-options	GET /v1/buy/options
rest-api/onramp-offramp/get-offramp-transactions-by-id	GET /v1/sell/user/{partnerUserRef}/transactions
rest-api/onramp-offramp/get-onramp-transactions-by-id	GET /v1/buy/user/{partnerUserRef}/transactions
rest-api/onramp-offramp/get-sell-config	GET /v1/sell/config
rest-api/onramp-offramp/get-sell-options	GET /v1/sell/options
rest-api/smart-contracts/list-smart-contract-events	GET  /v1/networks/{network_id}/smart_contracts/{contract_address}/events
rest-api/smart-contracts/list-smart-contracts	GET /v1/smart_contracts
rest-api/smart-contracts/register-a-smart-contract	POST /v1/networks/{network_id}/smart_contracts/{contract_address}/register
rest-api/smart-contracts/update-a-smart-contract	PUT /v1/networks/{network_id}/smart_contracts/{contract_address}
rest-api/staking/build-a-new-staking-operation	POST /v1/stake/build
rest-api/staking/fetch-historical-staking-balances	GET /v1/networks/{network_id}/addresses/{address_id}/stake/balances
rest-api/staking/fetch-staking-rewards	POST /v1/stake/rewards/search
rest-api/staking/get-latest-staking-operation	GET /v1/networks/{network_id}/addresses/{address_id}/staking_operations/{staking_operation_id}
rest-api/staking/get-staking-context	POST /v1/stake/context
rest-api/staking/get-validator-by-id	GET /v1/networks/{network_id}/assets/{asset_id}/validators/{validator_id}
rest-api/staking/list-validators	GET /v1/networks/{network_id}/assets/{asset_id}/validators
v2/rest-api/accounts/create-account	post /v2/accounts
v2/rest-api/accounts/get-account	get /v2/accounts/{accountId}
v2/rest-api/accounts/get-balance-for-account	get /v2/accounts/{accountId}/balances/{asset}
v2/rest-api/accounts/list-accounts	get /v2/accounts
v2/rest-api/accounts/list-balances-for-account	get /v2/accounts/{accountId}/balances
v2/rest-api/customers/create-a-customer	post /v2/customers
v2/rest-api/customers/delete-a-customer	delete /v2/customers/{customerId}
v2/rest-api/customers/get-a-customer	get /v2/customers/{customerId}
v2/rest-api/customers/list-customers	get /v2/customers
v2/rest-api/customers/update-a-customer	post /v2/customers/{customerId}
v2/rest-api/deposit-destinations/create-deposit-destination	post /v2/deposit-destinations
v2/rest-api/deposit-destinations/get-deposit-destination	get /v2/deposit-destinations/{depositDestinationId}
v2/rest-api/deposit-destinations/list-deposit-destinations	get /v2/deposit-destinations
v2/rest-api/disbursements/create-a-disbursement	post /v2/disbursements
v2/rest-api/disbursements/get-a-disbursement	get /v2/disbursements/{disbursementId}
v2/rest-api/disbursements/list-disbursements	get /v2/disbursements
v2/rest-api/end-user-account-management/add-evm-account-to-end-user	post /v2/end-users/{userId}/evm
v2/rest-api/end-user-account-management/add-evm-smart-account-to-end-user	post /v2/end-users/{userId}/evm-smart-account
v2/rest-api/end-user-account-management/add-solana-account-to-end-user	post /v2/end-users/{userId}/solana
v2/rest-api/end-user-account-management/create-end-user	post /v2/end-users
v2/rest-api/end-user-account-management/get-end-user	get /v2/end-users/{userId}
v2/rest-api/end-user-account-management/import-end-user-private-key	post /v2/end-users/import
v2/rest-api/end-user-account-management/list-end-users	get /v2/end-users
v2/rest-api/end-user-account-management/look-up-end-users-by-identity	get /v2/end-users/lookup
v2/rest-api/end-user-account-management/validate-end-user-access-token	post /v2/end-users/auth/validate-token
v2/rest-api/end-user-accounts/create-account-scoped-delegation-for-end-user	post /v2/embedded-wallet-api/end-users/{userId}/address/{address}/delegation
v2/rest-api/end-user-accounts/create-eip-7702-delegation-for-end-user-evm-account	post /v2/embedded-wallet-api/end-users/{userId}/evm/eip7702/delegation
v2/rest-api/end-user-accounts/get-account-scoped-delegation-for-end-user	get /v2/embedded-wallet-api/end-users/{userId}/address/{address}/delegation
v2/rest-api/end-user-accounts/get-delegation-for-end-user	get /v2/embedded-wallet-api/end-users/{userId}/delegation
v2/rest-api/end-user-accounts/revoke-account-scoped-delegation-for-end-user	delete /v2/embedded-wallet-api/end-users/{userId}/address/{address}/delegation
v2/rest-api/end-user-accounts/revoke-delegation-for-end-user	delete /v2/embedded-wallet-api/end-users/{userId}/delegation
v2/rest-api/end-user-accounts/send-transaction-via-end-user-evm-account	post /v2/embedded-wallet-api/end-users/{userId}/evm/send/transaction
v2/rest-api/end-user-accounts/send-transaction-via-end-user-solana-account	post /v2/embedded-wallet-api/end-users/{userId}/solana/send/transaction
v2/rest-api/end-user-accounts/send-usdc-on-evm	post /v2/embedded-wallet-api/end-users/{userId}/evm/{address}/send/{asset}
v2/rest-api/end-user-accounts/send-usdc-on-solana	post /v2/embedded-wallet-api/end-users/{userId}/solana/{address}/send/{asset}
v2/rest-api/end-user-accounts/send-user-operation-for-end-user-smart-account	post /v2/embedded-wallet-api/end-users/{userId}/evm/smart-accounts/{address}/send
v2/rest-api/end-user-accounts/sign-base64-encoded-message	post /v2/embedded-wallet-api/end-users/{userId}/solana/sign/message
v2/rest-api/end-user-accounts/sign-eip-191-message-via-end-user-evm-account	post /v2/embedded-wallet-api/end-users/{userId}/evm/sign/message
v2/rest-api/end-user-accounts/sign-eip-712-typed-data-via-end-user-evm-account	post /v2/embedded-wallet-api/end-users/{userId}/evm/sign/typed-data
v2/rest-api/end-user-accounts/sign-transaction-via-end-user-evm-account	post /v2/embedded-wallet-api/end-users/{userId}/evm/sign/transaction
v2/rest-api/end-user-accounts/sign-transaction-via-end-user-solana-account	post /v2/embedded-wallet-api/end-users/{userId}/solana/sign/transaction
v2/rest-api/end-user-accounts/sign-x402-payment-via-end-user-solana-account	post /v2/embedded-wallet-api/end-users/{userId}/solana/sign/x402-payment
v2/rest-api/evm-accounts/create-eip-7702-delegation	post /v2/evm/accounts/{address}/eip7702/delegation
v2/rest-api/evm-accounts/create-evm-account	POST /v2/evm/accounts
v2/rest-api/evm-accounts/export-evm-account	post /v2/evm/accounts/{address}/export
v2/rest-api/evm-accounts/export-evm-account-by-name	post /v2/evm/accounts/export/by-name/{name}
v2/rest-api/evm-accounts/get-eip-7702-delegation-operation-by-id	get /v2/evm/eip7702/delegation-operations/{delegationOperationId}
v2/rest-api/evm-accounts/get-evm-account-by-address	GET /v2/evm/accounts/{address}
v2/rest-api/evm-accounts/get-evm-account-by-name	GET  /v2/evm/accounts/by-name/{name}
v2/rest-api/evm-accounts/import-evm-account	post /v2/evm/accounts/import
v2/rest-api/evm-accounts/list-evm-accounts	get /v2/evm/accounts
v2/rest-api/evm-accounts/send-transaction	post /v2/evm/accounts/{address}/send/transaction
v2/rest-api/evm-accounts/sign-eip-191-message	post /v2/evm/accounts/{address}/sign/message
v2/rest-api/evm-accounts/sign-eip-712-typed-data	post /v2/evm/accounts/{address}/sign/typed-data
v2/rest-api/evm-accounts/sign-hash	post /v2/evm/accounts/{address}/sign
v2/rest-api/evm-accounts/sign-transaction	post /v2/evm/accounts/{address}/sign/transaction
v2/rest-api/evm-accounts/update-evm-account	PUT /v2/evm/accounts/{address}
v2/rest-api/evm-smart-accounts/create-smart-account	post /v2/evm/smart-accounts
v2/rest-api/evm-smart-accounts/create-spend-permission	post /v2/evm/smart-accounts/{address}/spend-permissions
v2/rest-api/evm-smart-accounts/get-smart-account-by-address	get /v2/evm/smart-accounts/{address}
v2/rest-api/evm-smart-accounts/get-smart-account-by-name	get /v2/evm/smart-accounts/by-name/{name}
v2/rest-api/evm-smart-accounts/get-user-operation	get /v2/evm/smart-accounts/{address}/user-operations/{userOpHash}
v2/rest-api/evm-smart-accounts/list-smart-accounts	get /v2/evm/smart-accounts
v2/rest-api/evm-smart-accounts/list-spend-permissions	get /v2/evm/smart-accounts/{address}/spend-permissions/list
v2/rest-api/evm-smart-accounts/prepare-and-send-user-operation	post /v2/evm/smart-accounts/{address}/user-operations/prepare-and-send
v2/rest-api/evm-smart-accounts/prepare-user-operation	post /v2/evm/smart-accounts/{address}/user-operations
v2/rest-api/evm-smart-accounts/revoke-spend-permission	post /v2/evm/smart-accounts/{address}/spend-permissions/revoke
v2/rest-api/evm-smart-accounts/send-user-operation	post /v2/evm/smart-accounts/{address}/user-operations/{userOpHash}/send
v2/rest-api/evm-smart-accounts/update-evm-smart-account	put /v2/evm/smart-accounts/{address}
v2/rest-api/evm-swaps/create-swap-quote	POST /v2/evm/swaps
v2/rest-api/evm-swaps/get-swap-price-estimate	get /v2/evm/swaps/quote
v2/rest-api/evm-token-balances/list-evm-token-balances	get /v2/evm/token-balances/{network}/{address}
v2/rest-api/faucets/request-funds-on-evm-test-networks	post /v2/evm/faucet
v2/rest-api/faucets/request-funds-on-solana-devnet	post /v2/solana/faucet
v2/rest-api/onchain-data/list-evm-token-balances	get /v2/data/evm/token-balances/{network}/{address}
v2/rest-api/onchain-data/list-token-addresses-for-account	get /v2/data/evm/token-ownership/{network}/{address}
v2/rest-api/onramp/create-an-onramp-order	post /v2/onramp/orders
v2/rest-api/onramp/create-an-onramp-session	post /v2/onramp/sessions
v2/rest-api/onramp/get-an-onramp-order-by-id	get /v2/onramp/orders/{orderId}
v2/rest-api/onramp/get-onramp-user-limits	post /v2/onramp/limits
v2/rest-api/onramp/initiate-onramp-verification	post /v2/onramp/verifications
v2/rest-api/onramp/request-limit-upgrade	post /v2/onramp/limits/upgrade
v2/rest-api/onramp/submit-onramp-verification	post /v2/onramp/verifications/{verificationId}/submit
v2/rest-api/payment-methods/get-payment-method	get /v2/payment-methods/{paymentMethodId}
v2/rest-api/payment-methods/list-payment-methods	get /v2/payment-methods
v2/rest-api/payment-sessions/authorize-a-payment-session-with-a-coinbase-account	post /v2/payment-sessions/{paymentSessionId}/authorizations/coinbase
v2/rest-api/payment-sessions/authorize-a-payment-session-with-a-wallet	post /v2/payment-sessions/{paymentSessionId}/authorizations/wallet
v2/rest-api/payment-sessions/authorize-a-payment-session-with-x402	post /v2/payment-sessions/{paymentSessionId}/authorizations/x402
v2/rest-api/payment-sessions/cancel-a-payment-session	post /v2/payment-sessions/{paymentSessionId}/cancel
v2/rest-api/payment-sessions/capture-a-payment-session	post /v2/payment-sessions/{paymentSessionId}/captures
v2/rest-api/payment-sessions/create-a-payment-session	post /v2/payment-sessions
v2/rest-api/payment-sessions/get-a-payment-session	get /v2/payment-sessions/{paymentSessionId}
v2/rest-api/payment-sessions/get-a-payment-session-authorization	get /v2/payment-sessions/{paymentSessionId}/authorizations/{authorizationId}
v2/rest-api/payment-sessions/get-a-payment-session-capture	get /v2/payment-sessions/{paymentSessionId}/captures/{captureId}
v2/rest-api/payment-sessions/get-a-payment-session-refund	get /v2/payment-sessions/{paymentSessionId}/refunds/{refundId}
v2/rest-api/payment-sessions/get-a-payment-session-void	get /v2/payment-sessions/{paymentSessionId}/voids/{voidId}
v2/rest-api/payment-sessions/get-wallet-authorization-options	get /v2/payment-sessions/{paymentSessionId}/authorizations/wallet/options
v2/rest-api/payment-sessions/list-coinbase-account-balances	get /v2/coinbase-accounts/balances
v2/rest-api/payment-sessions/list-payment-session-authorizations	get /v2/payment-sessions/{paymentSessionId}/authorizations
v2/rest-api/payment-sessions/list-payment-session-captures	get /v2/payment-sessions/{paymentSessionId}/captures
v2/rest-api/payment-sessions/list-payment-session-refunds	get /v2/payment-sessions/{paymentSessionId}/refunds
v2/rest-api/payment-sessions/list-payment-session-voids	get /v2/payment-sessions/{paymentSessionId}/voids
v2/rest-api/payment-sessions/list-payment-sessions	get /v2/payment-sessions
v2/rest-api/payment-sessions/refund-a-payment-session	post /v2/payment-sessions/{paymentSessionId}/refunds
v2/rest-api/payment-sessions/void-a-payment-session	post /v2/payment-sessions/{paymentSessionId}/voids
v2/rest-api/policy-engine/create-policy	POST /v2/policy-engine/policies
v2/rest-api/policy-engine/delete-policy	DELETE /v2/policy-engine/policies/{policyId}
v2/rest-api/policy-engine/get-policy-by-id	GET /v2/policy-engine/policies/{policyId}
v2/rest-api/policy-engine/list-policies	get /v2/policy-engine/policies
v2/rest-api/policy-engine/update-policy	PUT /v2/policy-engine/policies/{policyId}
v2/rest-api/solana-accounts/create-solana-account	POST /v2/solana/accounts
v2/rest-api/solana-accounts/export-solana-account	post /v2/solana/accounts/{address}/export
v2/rest-api/solana-accounts/export-solana-account-by-name	post /v2/solana/accounts/export/by-name/{name}
v2/rest-api/solana-accounts/get-solana-account-by-address	GET /v2/solana/accounts/{address}
v2/rest-api/solana-accounts/get-solana-account-by-name	GET /v2/solana/accounts/by-name/{name}
v2/rest-api/solana-accounts/import-solana-account	post /v2/solana/accounts/import
v2/rest-api/solana-accounts/list-solana-accounts	get /v2/solana/accounts
v2/rest-api/solana-accounts/send-solana-transaction	post /v2/solana/accounts/send/transaction
v2/rest-api/solana-accounts/sign-message	post /v2/solana/accounts/{address}/sign/message
v2/rest-api/solana-accounts/sign-transaction	post /v2/solana/accounts/{address}/sign/transaction
v2/rest-api/solana-accounts/update-solana-account	PUT /v2/solana/accounts/{address}
v2/rest-api/solana-token-balances/list-solana-token-balances	get /v2/solana/token-balances/{network}/{address}
v2/rest-api/sql-api/get-schema-details	get /v2/data/query/schema
v2/rest-api/sql-api/get-sql-grammar	get /v2/data/query/grammar
v2/rest-api/sql-api/run-sql-query	post /v2/data/query/run
v2/rest-api/transfers/create-transfer	post /v2/transfers
v2/rest-api/transfers/execute-transfer	post /v2/transfers/{transferId}/execute
v2/rest-api/transfers/get-transfer	get /v2/transfers/{transferId}
v2/rest-api/transfers/list-transfers	get /v2/transfers
v2/rest-api/transfers/submit-deposit-travel-rule-information	post /v2/transfers/{transferId}/travel-rule
v2/rest-api/webhooks/create-webhook-subscription	post /v2/data/webhooks/subscriptions
v2/rest-api/webhooks/delete-webhook-subscription	delete /v2/data/webhooks/subscriptions/{subscriptionId}
v2/rest-api/webhooks/get-webhook-subscription	get /v2/data/webhooks/subscriptions/{subscriptionId}
v2/rest-api/webhooks/list-webhook-subscription-events	get /v2/data/webhooks/subscriptions/{subscriptionId}/events
v2/rest-api/webhooks/list-webhook-subscriptions	get /v2/data/webhooks/subscriptions
v2/rest-api/webhooks/update-webhook-subscription	put /v2/data/webhooks/subscriptions/{subscriptionId}
v2/rest-api/x402-facilitator/get-an-x402-bundle	get /v2/x402/discovery/bundles/{bundleSlug}
v2/rest-api/x402-facilitator/get-supported-payment-schemes-and-networks	get /v2/x402/supported
v2/rest-api/x402-facilitator/handle-mcp-json-rpc-request	post /v2/x402/discovery/mcp
v2/rest-api/x402-facilitator/list-merchant-discovery-info	get /v2/x402/discovery/merchant
v2/rest-api/x402-facilitator/list-x402-bundles	get /v2/x402/discovery/bundles
v2/rest-api/x402-facilitator/list-x402-resources	get /v2/x402/discovery/resources
v2/rest-api/x402-facilitator/search-x402-resources	get /v2/x402/discovery/search
v2/rest-api/x402-facilitator/settle-payment	post /v2/x402/settle
v2/rest-api/x402-facilitator/validate-x402-endpoint	post /v2/x402/validate
v2/rest-api/x402-facilitator/verify-payment	post /v2/x402/verify
v2/webhooks/webhook-acceptance-disbursement-failed	webhook acceptanceDisbursementFailed
v2/webhooks/webhook-acceptance-disbursement-pending	webhook acceptanceDisbursementPending
v2/webhooks/webhook-acceptance-disbursement-succeeded	webhook acceptanceDisbursementSucceeded
v2/webhooks/webhook-acceptance-payment-session-authorization-failed	webhook acceptancePaymentSessionAuthorizationFailed
v2/webhooks/webhook-acceptance-payment-session-authorization-pending	webhook acceptancePaymentSessionAuthorizationPending
v2/webhooks/webhook-acceptance-payment-session-authorization-succeeded	webhook acceptancePaymentSessionAuthorizationSucceeded
v2/webhooks/webhook-acceptance-payment-session-canceled	webhook acceptancePaymentSessionCanceled
v2/webhooks/webhook-acceptance-payment-session-capture-failed	webhook acceptancePaymentSessionCaptureFailed
v2/webhooks/webhook-acceptance-payment-session-capture-pending	webhook acceptancePaymentSessionCapturePending
v2/webhooks/webhook-acceptance-payment-session-capture-succeeded	webhook acceptancePaymentSessionCaptureSucceeded
v2/webhooks/webhook-acceptance-payment-session-created	webhook acceptancePaymentSessionCreated
v2/webhooks/webhook-acceptance-payment-session-refund-failed	webhook acceptancePaymentSessionRefundFailed
v2/webhooks/webhook-acceptance-payment-session-refund-pending	webhook acceptancePaymentSessionRefundPending
v2/webhooks/webhook-acceptance-payment-session-refund-succeeded	webhook acceptancePaymentSessionRefundSucceeded
v2/webhooks/webhook-acceptance-payment-session-void-failed	webhook acceptancePaymentSessionVoidFailed
v2/webhooks/webhook-acceptance-payment-session-void-pending	webhook acceptancePaymentSessionVoidPending
v2/webhooks/webhook-acceptance-payment-session-void-succeeded	webhook acceptancePaymentSessionVoidSucceeded
v2/webhooks/webhook-customers-capability-changed	webhook customersCapabilityChanged
v2/webhooks/webhook-customers-customer-deleted	webhook customersCustomerDeleted
v2/webhooks/webhook-offramp-transaction-created	webhook offrampTransactionCreated
v2/webhooks/webhook-offramp-transaction-failed	webhook offrampTransactionFailed
v2/webhooks/webhook-offramp-transaction-success	webhook offrampTransactionSuccess
v2/webhooks/webhook-offramp-transaction-updated	webhook offrampTransactionUpdated
v2/webhooks/webhook-onchain-activity-detected	webhook onchainActivityDetected
v2/webhooks/webhook-onramp-transaction-created	webhook onrampTransactionCreated
v2/webhooks/webhook-onramp-transaction-failed	webhook onrampTransactionFailed
v2/webhooks/webhook-onramp-transaction-success	webhook onrampTransactionSuccess
v2/webhooks/webhook-onramp-transaction-updated	webhook onrampTransactionUpdated
v2/webhooks/webhook-payments-transfers-completed	webhook paymentsTransfersCompleted
v2/webhooks/webhook-payments-transfers-expired	webhook paymentsTransfersExpired
v2/webhooks/webhook-payments-transfers-failed	webhook paymentsTransfersFailed
v2/webhooks/webhook-payments-transfers-processing	webhook paymentsTransfersProcessing
v2/webhooks/webhook-payments-transfers-quoted	webhook paymentsTransfersQuoted
v2/webhooks/webhook-payments-transfers-travel-rule-completed	webhook paymentsTransfersTravelRuleCompleted
v2/webhooks/webhook-payments-transfers-travel-rule-incomplete	webhook paymentsTransfersTravelRuleIncomplete
v2/webhooks/webhook-wallet-activity-detected	webhook walletActivityDetected
v2/webhooks/webhook-wallet-activity-multi	webhook walletActivityMulti
v2/webhooks/webhook-wallet-delegation-created	webhook walletDelegationCreated
v2/webhooks/webhook-wallet-delegation-revoked	webhook walletDelegationRevoked
v2/webhooks/webhook-wallet-hash-signed	webhook walletHashSigned
v2/webhooks/webhook-wallet-message-signed	webhook walletMessageSigned
v2/webhooks/webhook-wallet-transaction-broadcast	webhook walletTransactionBroadcast
v2/webhooks/webhook-wallet-transaction-confirmed	webhook walletTransactionConfirmed
v2/webhooks/webhook-wallet-transaction-created	webhook walletTransactionCreated
v2/webhooks/webhook-wallet-transaction-failed	webhook walletTransactionFailed
v2/webhooks/webhook-wallet-transaction-pending	webhook walletTransactionPending
v2/webhooks/webhook-wallet-transaction-replaced	webhook walletTransactionReplaced
v2/webhooks/webhook-wallet-transaction-signed	webhook walletTransactionSigned
v2/webhooks/webhook-wallet-typed-data-signed	webhook walletTypedDataSigned
derivatives-api/cde-spec.json	GET /rest/block-trade
derivatives-api/cde-spec.json	POST /rest/block-trade
derivatives-api/cde-spec.json	GET /rest/block-trade-account-permissions
derivatives-api/cde-spec.json	GET /rest/block-trade-account-permissions/{uuid}
derivatives-api/cde-spec.json	GET /rest/block-trade-accounts
derivatives-api/cde-spec.json	GET /rest/block-trade-accounts/{uuid}
derivatives-api/cde-spec.json	GET /rest/block-trade-entities
derivatives-api/cde-spec.json	GET /rest/block-trade-entities/{uuid}
derivatives-api/cde-spec.json	GET /rest/block-trade-position-limits
derivatives-api/cde-spec.json	GET /rest/block-trade-position-limits/{uuid}
derivatives-api/cde-spec.json	GET /rest/block-trade/booking/bookable-accounts
derivatives-api/cde-spec.json	GET /rest/block-trade/booking/bookable-entities
derivatives-api/cde-spec.json	GET /rest/block-trade/booking/bookable-traders
derivatives-api/cde-spec.json	POST /rest/block-trade/new
derivatives-api/cde-spec.json	GET /rest/block-traders
derivatives-api/cde-spec.json	GET /rest/block-traders/{uuid}
derivatives-api/cde-spec.json	GET /rest/firm-block-trade-entities/{firm_uuid}
derivatives-api/cde-spec.json	GET /rest/firm-position-limits
derivatives-api/cde-spec.json	GET /rest/firm-position-limits/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/firm-position-limits/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/firm-product-group-limit
derivatives-api/cde-spec.json	POST /rest/firm-product-group-limit/remove
derivatives-api/cde-spec.json	GET /rest/firm-product-group-limit/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/firm-product-limit
derivatives-api/cde-spec.json	POST /rest/firm-product-limit/remove
derivatives-api/cde-spec.json	GET /rest/firm-product-limit/{firm_uuid}
derivatives-api/cde-spec.json	GET /rest/firms
derivatives-api/cde-spec.json	GET /rest/firms/{uuid}
derivatives-api/cde-spec.json	GET /rest/funding-rate
derivatives-api/cde-spec.json	POST /rest/instruments
derivatives-api/cde-spec.json	POST /rest/kill-switch
derivatives-api/cde-spec.json	GET /rest/positions
derivatives-api/cde-spec.json	GET /rest/positions/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/unlock-trading
derivatives-api/cde-spec.json	GET /rest/users
derivatives-api/cde-spec.json	GET /rest/users/{uuid}
derivatives-api/cde-spec.json	GET /rest/v2/firm-position-limits
derivatives-api/cde-spec.json	GET /rest/v2/firm-position-limits/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/v2/firm-position-limits/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/v2/firm-product-group-limit
derivatives-api/cde-spec.json	POST /rest/v2/firm-product-group-limit/remove
derivatives-api/cde-spec.json	GET /rest/v2/firm-product-group-limit/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/v2/firm-product-limit
derivatives-api/cde-spec.json	POST /rest/v2/firm-product-limit/batch
derivatives-api/cde-spec.json	POST /rest/v2/firm-product-limit/remove
derivatives-api/cde-spec.json	GET /rest/v2/firm-product-limit/{firm_uuid}
derivatives-api/cde-spec.json	GET /rest/v2/positions
derivatives-api/cde-spec.json	GET /rest/v2/positions/{firm_uuid}
derivatives-api/cde-spec.json	POST /rest/valid-series
deribit/adv-starbase-openapi.json	GET /private/accept_block_rfq
deribit/adv-starbase-openapi.json	GET /private/add_block_rfq_quote
deribit/adv-starbase-openapi.json	GET /private/approve_block_trade
deribit/adv-starbase-openapi.json	GET /private/buy
deribit/adv-starbase-openapi.json	GET /private/cancel
deribit/adv-starbase-openapi.json	GET /private/cancel_all
deribit/adv-starbase-openapi.json	GET /private/cancel_all_block_rfq_quotes
deribit/adv-starbase-openapi.json	GET /private/cancel_all_by_currency
deribit/adv-starbase-openapi.json	GET /private/cancel_all_by_currency_pair
deribit/adv-starbase-openapi.json	GET /private/cancel_all_by_instrument
deribit/adv-starbase-openapi.json	GET /private/cancel_all_by_kind_or_type
deribit/adv-starbase-openapi.json	GET /private/cancel_block_rfq
deribit/adv-starbase-openapi.json	GET /private/cancel_block_rfq_quote
deribit/adv-starbase-openapi.json	GET /private/cancel_block_rfq_trigger
deribit/adv-starbase-openapi.json	GET /private/cancel_by_label
deribit/adv-starbase-openapi.json	GET /private/change_margin_model
deribit/adv-starbase-openapi.json	GET /private/close_position
deribit/adv-starbase-openapi.json	GET /private/create_block_rfq
deribit/adv-starbase-openapi.json	GET /private/create_combo
deribit/adv-starbase-openapi.json	GET /private/disable_cancel_on_disconnect
deribit/adv-starbase-openapi.json	GET /private/edit
deribit/adv-starbase-openapi.json	GET /private/edit_block_rfq_quote
deribit/adv-starbase-openapi.json	GET /private/edit_by_label
deribit/adv-starbase-openapi.json	GET /private/enable_cancel_on_disconnect
deribit/adv-starbase-openapi.json	GET /private/execute_block_trade
deribit/adv-starbase-openapi.json	GET /private/get_access_log
deribit/adv-starbase-openapi.json	GET /private/get_account_summaries
